LTE,272,5,40101,1000479,-1,-6.2611,53.3522,1000,22,1,1628323747,1729358709,0
LTE,272,3,4006,10497035,-1,-6.2591,53.3532,1000,7,1,1628324079,1765142478,0
LTE,272,5,40101,992031,-1,-6.2581,53.348,500,33,1,1628324951,1729358709,0
LTE,272,3,40052,10504981,-1,-6.2577,53.3507,8780,26,1,1628324959,1772048642,0
LTE,272,5,40101,892704,-1,-6.2601,53.3469,1000,19,1,1628325479,1729358709,0
LTE,272,5,40100,842783,-1,-6.2658,53.3457,1000,13,1,1628325736,1729358710,0
LTE,272,3,40052,10504982,-1,-6.2585,53.3452,1000,15,1,1628326136,1772048642,0
LTE,272,5,40101,892703,-1,-6.2576,53.3475,1000,9,1,1628326299,1729358709,0
LTE,272,3,40052,10498582,-1,-6.2637,53.3498,1000,24,1,1628328234,1765142473,0
LTE,272,5,40101,1000480,-1,-6.2618,53.3502,1000,12,1,1628328501,1729358711,0
LTE,272,5,40101,1000478,-1,-6.2642,53.3521,500,26,1,1628328907,1729358710,0
LTE,272,3,40052,10498581,-1,-6.2657,53.3517,1000,13,1,1628329074,1757460545,0
LTE,272,3,40052,10498632,-1,-6.2638,53.3505,1000,6,1,1628329343,1729448233,0
LTE,272,3,40052,10507285,-1,-6.2694,53.3496,1000,21,1,1628329469,1765142477,0
LTE,272,3,4006,10497047,-1,-6.2635,53.3538,1000,17,1,1628330111,1765142479,0
LTE,272,3,4006,10584342,-1,-6.2642,53.3604,1000,17,1,1628331791,1757460542,0
LTE,272,3,4006,10584343,-1,-6.2698,53.3606,1000,15,1,1628332425,1757460542,0
LTE,272,5,40305,913951,-1,-6.2627,53.3851,1237,8,1,1628333602,1775487721,0
LTE,272,5,40305,909318,-1,-6.2372,53.3988,783,34,1,1628333708,1729548784,0
LTE,272,5,40305,124679,-1,-6.2331,53.4032,500,27,1,1628333743,1729548784,0
LTE,272,3,4006,11154453,-1,-6.2239,53.4172,1755,24,1,1628333804,1737933668,0
LTE,272,5,40300,820766,-1,-6.2202,53.4241,761,50,1,1628333834,1729548784,0
LTE,272,3,4006,10528022,-1,-6.2214,53.4264,1354,29,1,1628333846,1757069183,0
LTE,272,3,40062,10651651,-1,-6.2027,53.494,929,30,1,1628334093,1757069182,0
LTE,272,5,40300,923392,-1,-6.2277,53.4479,5762,28,1,1628334095,1729358705,0
LTE,272,5,40300,820738,-1,-6.2256,53.4361,10138,30,1,1628334115,1729358705,0
LTE,272,3,40062,10651669,-1,-6.2037,53.5081,1417,27,1,1628334128,1757069182,0
LTE,272,3,40062,10592781,-1,-6.2382,53.6074,1432,26,1,1628336507,1757069181,0
LTE,272,3,40062,11353347,-1,-6.3826,53.7015,1000,19,1,1628337176,1757069179,0
LTE,272,3,40062,11490307,-1,-6.4012,53.7881,996,49,1,1628337458,1757069179,0
LTE,272,3,40062,11490305,-1,-6.4011,53.8107,1808,27,1,1628337511,1757069178,0
LTE,272,3,40062,10657539,-1,-6.4028,53.8374,1248,20,1,1628337604,1756220232,0
LTE,272,3,40062,10723331,-1,-6.4171,53.952,1784,45,1,1628337984,1756220233,0
LTE,272,3,40062,10658051,-1,-6.3847,54.0933,4060,50,1,1628338352,1756220236,0
LTE,272,3,40062,10658121,-1,-6.3908,54.0672,3884,50,1,1628338404,1757069176,0
LTE,272,3,40062,10672129,-1,-6.3543,54.0632,1077,19,1,1628338494,1757069175,0
LTE,272,3,40062,10658119,-1,-6.3546,54.115,3071,30,1,1628338583,1756220236,0
LTE,272,3,40062,10658049,-1,-6.3494,54.1316,1933,32,1,1628338680,1756220236,0
LTE,272,5,42501,891399,0,-8.4766,51.8567,1000,21,1,1629022482,1775484842,0
LTE,272,3,40113,10753794,-1,-7.3724,53.3822,2145,16,1,1629346523,1729185089,0
LTE,272,3,40113,11452161,-1,-7.411,53.3644,1660,50,1,1629346630,1729185090,0
LTE,272,3,40113,11452163,-1,-7.444,53.3593,1608,37,1,1629346703,1729284948,0
LTE,272,3,40113,10534147,-1,-7.4496,53.3592,928,28,1,1629346741,1729185090,0
LTE,272,3,40113,11317505,-1,-7.5099,53.3609,1807,48,1,1629346874,1729284948,0
LTE,272,3,40113,10754307,-1,-7.5989,53.387,2367,50,1,1629347001,1754254383,0
UMTS,272,3,30113,19873687,237,-7.7816,53.4237,3954,50,1,1629347359,1754254382,0
LTE,272,3,40113,10754583,-1,-7.8031,53.3959,2254,45,1,1629347400,1754254382,0
LTE,272,3,40113,10768406,-1,-7.8937,53.423,639,40,1,1629347628,1729284940,0
LTE,272,3,40113,10768407,-1,-7.9101,53.4276,1040,37,1,1629347641,1729284940,0
LTE,272,3,40113,11349525,-1,-7.9318,53.43,1193,48,1,1629347693,1754254324,0
